year,month,day,lat(degree),lon(degree),hypernav_time(h),sza(degree),insitu_Rrs380(1/sr),insitu_Rrs412(1/sr),insitu_Rrs443(1/sr),insitu_Rrs490(1/sr),insitu_Rrs530(1/sr),insitu_Rrs565(1/sr),insitu_Rrs670(1/sr),insitu_Rrs380_uncertainty(1/sr),insitu_Rrs412_uncertainty(1/sr),insitu_Rrs443_uncertainty(1/sr),insitu_Rrs490_uncertainty(1/sr),insitu_Rrs530_uncertainty(1/sr),insitu_Rrs565_uncertainty(1/sr),insitu_Rrs670_uncertainty(1/sr),sgli_time(h),sgli_sza(degree),sgli_vza(degree),sgli_Rrs380_mean(1/sr),sgli_Rrs412_mean(1/sr),sgli_Rrs443_mean(1/sr),sgli_Rrs490_mean(1/sr),sgli_Rrs530_mean(1/sr),sgli_Rrs565_mean(1/sr),sgli_Rrs670_mean(1/sr),sgli_Rrs380_std(1/sr),sgli_Rrs412_std(1/sr),sgli_Rrs443_std(1/sr),sgli_Rrs490_std(1/sr),sgli_Rrs530_std(1/sr),sgli_Rrs565_std(1/sr),sgli_Rrs670_std(1/sr),taua670,taua865
2024.0,11.0,16.0,19.9069,-156.1076,22.59361111111111,39.45588684082031,0.013842849992215633,0.012729085050523281,0.00927212554961443,0.006100445985794067,0.0022563717793673277,0.0012114112032577395,0.0001242715516127646,0.000419431715272367,0.0003823087317869067,0.00027154182316735387,0.0001636935048736632,6.120635953266174e-05,3.4036431316053495e-05,4.671069746109424e-06,20.95,42.561,10.135,0.015453426581290033,0.012439664453268051,0.009414764328135384,0.005924375520812141,0.0021921051148739126,0.0011926395301189688,7.071252912282944e-05,0.0001333544936576379,0.00013744582477290948,0.00010417335241467784,5.297655523785099e-05,2.313462973054564e-05,1.080529058362026e-05,0.0,0.06185555488888889,0.05274444411111111
2024.0,10.0,14.0,19.2837,-156.3992,23.0625,30.723514556884766,0.013915346004068851,0.01318251434713602,0.009734381921589375,0.006376147270202637,0.0023332335986196995,0.0012548040831461549,0.00012610536941792816,0.00041579213575460017,0.00039049010956659913,0.00028136797482147813,0.00016870406398084015,6.24768654233776e-05,3.5022003430640325e-05,5.248201432550559e-06,20.533333333333335,36.778000000000006,39.69200000000001,0.022304632390538853,0.017154325420657795,0.013331461697816849,0.008135394400192631,0.0031803309296568236,0.001874125666088528,7.810743732584847e-05,0.00012951571060955874,0.00011606886893908198,0.00010304152446273635,4.081893419347606e-05,2.9671624641085022e-05,1.820620156533522e-05,2.615153412811376e-07,0.03986666611111111,0.029544443444444443
2024.0,10.0,20.0,19.8346,-156.6208,23.083888888888886,33.362571716308594,0.013303522951900959,0.01226911973208189,0.008943190798163414,0.005946710705757141,0.002209263388067484,0.0011827083071693778,0.00012191678251838312,0.0004137240757700056,0.0003781098057515919,0.0002697872696444392,0.00016554944158997387,6.365282752085477e-05,3.580360134947114e-05,5.978165063424967e-06,21.216666666666665,33.605000000000004,33.09,0.010118225796355141,0.008933439643846618,0.006331699745108684,0.004481363110244274,0.0006382571947243479,0.00034182523894641135,6.821705028414726e-05,0.00022500802198485175,0.00020544890866079928,0.0001007060270275147,7.946262237512508e-05,6.0205000515527003e-05,4.546643083975892e-05,0.0,0.19394444,0.18928888444444444
2024.0,10.0,21.0,19.8734,-156.6477,22.61888888888889,31.64954376220703,0.01427843514829874,0.013303812593221664,0.00948208849877119,0.006123214494436979,0.002238825662061572,0.0012124154018238187,0.00013161687820684165,0.00042524890159256756,0.00039287752588279545,0.0002728024555835873,0.00016091625730041414,5.904568388359621e-05,3.3110376534750685e-05,6.026709797879448e-06,20.766666666666666,37.112,18.232,0.018112824608882267,0.013931612587637372,0.010408041170901723,0.006700549999045001,0.002531043357319302,0.0012917943402296966,7.404014468193054e-05,0.0002479297177800495,0.00022741641815493795,0.00014047240748945257,6.678317449198107e-05,1.6177916880086084e-05,9.26689037241107e-06,0.0,0.046911110222222226,0.0352
2024.0,10.0,17.0,19.6505,-156.4038,23.10527777777778,32.377891540527344,0.0141221322119236,0.013191348873078823,0.009566168300807476,0.006177131086587906,0.002255645114928484,0.0012196562020108104,0.00012391505879350007,0.00030325204716064036,0.00028156538610346615,0.00019956145843025297,0.0001183328204206191,4.321747837821022e-05,2.4121341994032264e-05,3.54840153704572e-06,20.866666666666667,34.866,3.8699999999999997,0.01556253909236855,0.012521107577615313,0.009598259917563863,0.006178228184580803,0.002281623219864236,0.0011728548755248387,7.154466584324837e-05,0.00010497323502357275,0.00013214917134537436,9.966540466936193e-05,2.4943089041132105e-05,4.580506586227357e-05,3.330388377033863e-05,0.0,0.05495555377777778,0.044699999222222224
2024.0,11.0,12.0,19.7012,-156.2649,22.730555555555554,38.64907455444336,0.012888588011264801,0.012423472478985786,0.009297316893935204,0.0061158062890172005,0.0022367320489138365,0.0012023565359413624,0.00012190034613013268,0.0003866989864036441,0.0003698424843605608,0.000269891694188118,0.00016265166050288826,5.97851030761376e-05,3.3115356927737594e-05,4.449012976692757e-06,21.05,40.850888888888896,20.868000000000002,0.0131212394270632,0.01116454808248414,0.008857545753320059,0.005428277370002534,0.0023116376250982285,0.0010948759089741441,7.135969483190113e-05,0.00020552803226169832,0.00015998251581428462,0.00010278611998742524,5.661000996474183e-05,5.151885890334074e-05,3.0193088411383046e-05,1.4556648272415703e-06,0.07526666488888889,0.0674
2024.0,10.0,13.0,19.1778,-156.4688,23.053333333333335,30.182552337646484,0.013640566729009151,0.012960192747414112,0.009503615088760853,0.006138036493211985,0.0022209021262824535,0.0011965149315074086,0.00012449953646864742,0.0004088663263246417,0.0003849022905342281,0.00027554575353860855,0.00016307672194670886,5.986407268210314e-05,3.366603414178826e-05,5.980252808512887e-06,20.966666666666665,32.555,8.969666666666667,0.012772918368379274,0.011080183502700593,0.008191605615946982,0.005757934620810879,0.0014174323425524766,0.0010176696297195223,7.108241940538089e-05,0.0003701265360151624,0.0002125348843456622,0.00012681539480020876,6.461410400301973e-05,7.600154933156123e-05,3.012538651096099e-05,1.5740265050092346e-06,0.18338888444444446,0.1747777711111111
2024.0,10.0,9.0,19.1629,-156.5402,22.691111111111113,26.80727767944336,0.013656447641551495,0.012638774700462818,0.009325391612946987,0.006157675292342901,0.0022771458607167006,0.0012255124747753143,0.00012590709957294166,0.00041378577589057386,0.0003785887674894184,0.00027254194719716907,0.00016495714953634888,6.201328505994752e-05,3.49892106896732e-05,5.698451332136756e-06,21.066666666666666,30.646,20.086,0.01188882626593113,0.01146704206864039,0.008138927527599864,0.007104722369048331,0.0014214842166337702,0.002308459124631352,9.613204747438431e-05,0.0001898534210436985,0.0001655781149365736,0.00011688796178496899,9.52353676794952e-05,6.069111987288979e-06,6.810299179880626e-05,3.9823090051425035e-06,0.3350888822222222,0.3399111066666667
2024.0,11.0,9.0,19.6318,-156.741,23.02861111111111,38.886199951171875,0.012518123723566532,0.012375743128359318,0.00975600816309452,0.006759297102689743,0.0026198127306997776,0.0014424683758988976,0.00016509594570379704,0.00027196950395591557,0.00026587911997921765,0.0002045449218712747,0.0001304814504692331,5.189462535781786e-05,2.9919881853857078e-05,5.797680842078989e-06,20.716666666666665,42.44444444444444,23.679999999999996,0.016551038664248254,0.013300908936394585,0.010200986431704627,0.0068345337899194825,0.0025545297604468134,0.001312970028569301,7.50570971932676e-05,0.0005950690626369868,0.0005163079191837025,0.0003311481505561899,0.00016822609768178974,7.916826430103761e-05,4.661523565977703e-05,3.4575868464066024e-07,0.06165555477777778,0.04625555488888888
2025.0,8.0,23.0,19.5688,-156.4379,23.165277777777778,13.144439697265625,0.01409217994660139,0.013028847984969616,0.009187528863549232,0.0061040339060127735,0.0023206807672977448,0.0012765483697876334,0.0001222809951286763,0.0004192805790808052,0.00038434998714365065,0.00026526092551648617,0.00016169266018550843,6.246414704946801e-05,3.5940851375926286e-05,5.54206326341955e-06,20.833333333333332,24.663333333333334,16.74033333333334,0.01849853392276499,0.014613502555423312,0.010789812025096681,0.00698657323502832,0.002706778028772937,0.001345583548148473,7.320847362279892e-05,8.652687633288104e-05,5.996318837014984e-05,4.960157004684668e-05,3.4548580554364994e-05,1.988731380606251e-05,1.9144472629065718e-05,0.0,0.08851110944444444,0.07402222122222223
2025.0,9.0,19.0,19.5998,-156.3747,22.896944444444443,20.36872100830078,0.011485881172120571,0.010605967603623867,0.008075376972556114,0.005596576724201441,0.002184785669669509,0.001188438618555665,0.0001089982979465276,0.00034787890035659075,0.0003180788189638406,0.00023599425912834704,0.00014950076001696289,5.854916526004672e-05,3.2912208553170785e-05,4.49918525191606e-06,20.6,30.864,40.355999999999995,0.023076559520430036,0.017742846988969378,0.01382356406086021,0.008350771644877063,0.0033841290407710606,0.001884481714417537,7.801497769024636e-05,0.0001372381230879499,0.00014389894592030427,7.982883539957762e-05,4.36140703035953e-05,2.4625447147770696e-05,1.3266262810075329e-05,3.459522785290369e-07,0.06383333277777775,0.047900000000000005
2025.0,8.0,18.0,19.5373,-156.4314,22.328888888888887,7.144798278808594,0.013638634234666824,0.01266550738364458,0.009069622494280338,0.006020084023475647,0.002253391081467271,0.0012236186303198338,0.00011111628555227071,0.00040838230052031577,0.0003760514664463699,0.00026417034678161144,0.00016152812168002129,6.201992800924927e-05,3.5222448786953464e-05,4.802724106411915e-06,21.366666666666667,17.047000000000004,42.338,0.009108361270692613,0.008516080263588164,0.0065757751775284605,0.004727835870451397,0.0008386036691566309,0.00021855796997745833,6.738491356372833e-05,0.00041411697884380236,0.00038646501097548496,0.0002888646595389482,9.130170330980106e-05,0.00013777793226177318,3.722876903918625e-05,0.0,0.46946665777777774,0.46304443111111104
2025.0,9.0,11.0,19.5673,-156.3797,23.136388888888888,19.087425231933594,0.012056306004524231,0.011198700405657291,0.008546991273760796,0.005777644459158182,0.0022053213324397802,0.0011923452839255333,0.00011089510371675715,0.0003657236520666629,0.0003358673129696399,0.0002499627007637173,0.00015494099352508783,6.063969703973271e-05,3.459668732830323e-05,5.3236826715874486e-06,20.8,27.257,21.539,0.01682420178420014,0.01341626068784131,0.010428380635049608,0.006773775339954429,0.0027860159882240826,0.0013254126016464499,7.404014468193054e-05,0.00024963296763416145,0.0002714293927618885,0.00018750477508377945,7.868834976546465e-05,1.7355631139241305e-05,1.4220980928615498e-05,0.0,0.08515555411111111,0.06979999777777778
2025.0,9.0,26.0,19.9931,-156.6727,22.90861111111111,23.42253875732422,0.009708180092275143,0.009335740469396114,0.006775645539164543,0.0045079998672008514,0.0017078150995075703,0.0009309833985753357,9.453575330553576e-05,0.00030639205942861736,0.00029661995358765125,0.00021284374815877527,0.00013281962310429662,5.059545219410211e-05,2.8261629267944954e-05,4.511737188295228e-06,20.85,30.018000000000004,18.784000000000002,0.018982673891716532,0.015335221878356405,0.01170326665871673,0.0076265426145659555,0.003186033676481909,0.0016081157761315505,7.404019642207358e-05,0.0008974381866554124,0.0006978076168161749,0.0011219575122478206,0.0003435622908347333,0.0011054954083374797,0.0001973091403995974,3.921632664498162e-07,0.12479999666666666,0.10539999655555554
2025.0,9.0,3.0,19.5132,-156.092,23.21222222222222,17.177230834960938,0.011624484322965145,0.010948734357953072,0.007947362959384918,0.005190771538764238,0.0019079976482316852,0.0010345493210479617,9.876258991425857e-05,0.0003532241389621049,0.0003308767336420715,0.00023559817054774612,0.0001422328205080703,5.2760213293368e-05,2.9602690119645558e-05,4.000850822194479e-06,20.983333333333334,23.479000000000003,4.454,0.01207411392695374,0.010851832520630624,0.008062105160206556,0.005746327444083161,0.0008913540384835667,0.00014421116146776412,6.988085806369781e-05,0.00025336722161440294,0.00020179602299855517,0.00013053628921170778,6.92095861305231e-05,5.063234302759062e-05,2.7734937685780133e-05,0.0,0.2292555488888889,0.23113332999999997
2025.0,9.0,22.0,19.8121,-156.4708,22.850833333333334,21.433944702148438,0.013102490454912186,0.012300468981266022,0.008970086462795734,0.006010186392813921,0.002285621827468276,0.0012404239969328046,0.0001132533943746239,0.00039251064299605787,0.00036567365168593824,0.00026075111236423254,0.0001601027324795723,6.124922219896689e-05,3.440212458372116e-05,4.8585293370706495e-06,20.95,27.857,5.1080000000000005,0.014979333720273443,0.012419221922755241,0.009648889717128541,0.006226232999728786,0.002552053373720911,0.0012008315987057155,7.154466584324837e-05,0.00017735986375330668,0.00020547231735288998,0.00010405142566831201,6.321344376014031e-05,3.367016282849871e-05,1.654485234986342e-05,0.0,0.07388888788888888,0.06317777755555555
2021.0,6.0,15.0,19.6558,-156.1597,21.872777777777777,8.481864929199219,0.013347316533327103,0.012263069860637188,0.009026998654007912,0.0059506515972316265,0.0021854855585843325,0.0011630511144176126,0.0001023486620397307,0.0003995398001279682,0.00036377389915287495,0.00026198459090664983,0.00015876992256380618,5.974533996777609e-05,3.3381573302904144e-05,4.181158601568313e-06,20.733333333333334,23.267000000000003,14.623999999999999,0.017252132296562195,0.014084036151568094,0.011406147024697728,0.0073668862589531476,0.0031047694178091157,0.0017041019681427213,8.716579112741683e-05,0.00025178160061118727,0.0002247272964854669,0.00019447229466579088,0.0001154364699893889,0.00022683190154589025,6.638141599829613e-05,2.902512068336796e-06,0.3321555555555556,0.3189111044444444
2021.0,6.0,11.0,19.5399,-156.2685,22.21638888888889,4.535255432128906,0.01341173704713583,0.012391932308673859,0.009000558406114578,0.005943344905972481,0.002169827464967966,0.0011560225393623114,0.00010323549940949306,0.0004013779980596155,0.00036765399272553623,0.000261881883488968,0.00015931398957036436,5.981341382721439e-05,3.352834755787626e-05,4.596180588123389e-06,20.833333333333332,21.810999999999996,3.402,0.013478081259462569,0.011789897456765175,0.009320748142070241,0.0059599850533737075,0.0017385868252151543,0.0009535243217315939,7.17293264137374e-05,0.00030636206709463027,0.0002629637761784817,0.00025440239507719696,0.0001154257924210456,0.00016954623335065875,8.688522051228815e-05,1.653528605493829e-06,0.2181111088888889,0.2089222166666667
2025.0,1.0,23.0,19.4968,-156.2392,23.34861111111111,40.16408920288086,0.013244666159152985,0.011844826862215996,0.00842737965285778,0.00572798028588295,0.002161832293495536,0.0011723217321559787,0.00012022088776575401,0.00027836617664434016,0.0002464719000272453,0.00017080111138056964,0.00010607490548864007,4.033653749502264e-05,2.2700012777931988e-05,3.4522449823271018e-06,21.0,45.16711111111111,15.763000000000002,0.014267939453323683,0.011081157252192497,0.008374150273286633,0.005370886168546147,0.0026785643874771064,0.0011441054133077462,8.513240350617302e-05,0.0008827648770338914,0.0008787056052736496,0.0007523058199317288,0.0005440093516867595,0.0002706893846800989,8.759256394632712e-05,1.586690613468148e-05,0.11592221988888889,0.10343333033333332
2025.0,3.0,2.0,19.0629,-156.9603,22.746944444444445,25.915847778320312,0.014988322742283344,0.013236185535788536,0.009185396134853363,0.005930898245424032,0.002159045310690999,0.0011569022899493575,0.00012346496805548668,0.00044901459477841854,0.0003933737170882523,0.0002667799708433449,0.00015799420361872762,5.811256414745003e-05,3.2251518859993666e-05,5.54454118173453e-06,20.883333333333333,36.479000000000006,4.876000000000001,0.0161613869584269,0.012695109264718162,0.00960294260746903,0.006369889506863223,0.002531043253839016,0.001116747140056557,7.283853160010444e-05,0.0006451790719381723,0.00035005086443075877,0.0002884860936264893,0.00021939968254521696,8.766255176195308e-05,0.0002458472330346392,1.3072840199576956e-06,0.2035222177777778,0.18662221666666665
2025.0,1.0,27.0,19.3241,-156.0858,23.15,38.31377029418945,0.009870024397969246,0.008342989720404148,0.005637388676404953,0.003488445421680808,0.0012266692938283086,0.0006468244246207178,7.747959898551926e-05,0.00029977611848153174,0.0002555612300056964,0.00017010068404488266,9.815453086048365e-05,3.337033194839023e-05,1.766783134371508e-05,2.898915909099742e-06,20.9,44.982,5.226000000000001,0.020523730665445328,0.016252276798089344,0.01206864830520418,0.007881326807869805,0.003389006273614036,0.0017037928725282352,7.26537158091863e-05,0.00043900356147031803,0.00044208946077658616,0.0005268427693464197,0.00018211244571136496,0.0005440144105566757,0.00010833703356226213,3.9227301192170644e-07,0.27041110555555553,0.2513777722222222
2025.0,1.0,24.0,19.4661,-156.1991,23.286944444444448,39.660606384277344,0.013880002312362194,0.012486965395510197,0.008919993415474892,0.005912090186029673,0.002180277369916439,0.0011692109983414412,0.00011562544386833906,0.00041363140917383134,0.0003682947135530412,0.0002561722067184746,0.00015514482220169157,5.773730299551971e-05,3.221851147827692e-05,4.8405536290374584e-06,20.566666666666666,48.620999999999995,34.68000000000001,0.01966062167452441,0.015180203235811658,0.011668513839443525,0.007287284255855613,0.0027947952556941244,0.0014803661550912592,7.736776024103165e-05,0.0001496014715890283,9.049525188241218e-05,9.880055770687062e-05,3.970579512300578e-05,3.0146089654180783e-05,1.3876111079428488e-05,0.0,0.03716666544444444,0.026177777555555556
2025.0,2.0,14.0,18.5315,-156.6637,23.08611111111111,31.77853012084961,0.014889169484376907,0.013197153806686401,0.00923392828553915,0.005872348789125681,0.002114248462021351,0.0011322245700284839,0.00012524709745775908,0.0004471185093279928,0.00039256789023056626,0.000268366071395576,0.00015682358935009688,5.788392081740312e-05,3.2607265893602744e-05,6.8041686063224915e-06,21.283333333333335,37.078,41.992000000000004,0.011304857416285409,0.009613220062520769,0.006462663360353973,0.00490194321092632,0.0008454320227934255,0.00045659118849370215,6.655324250459671e-05,0.00013522436072322698,8.729125033874283e-05,7.618941399830111e-05,3.7801079131544083e-05,3.783209289443488e-05,1.996650795857386e-05,0.0,0.11082222066666667,0.10762222133333332
2025.0,2.0,18.0,18.506,-157.1477,22.967777777777776,30.029399871826172,0.016111699864268303,0.014350582845509052,0.010098909959197044,0.006400336977094412,0.002302654320374131,0.0012365725124254823,0.00013257176033221185,0.0004839112516492605,0.0004273391386959702,0.00029390311101451516,0.00017104232392739505,6.216287874849513e-05,3.4557382605271414e-05,5.569582299358444e-06,21.183333333333334,36.967,30.341,0.010879725217819214,0.0101074804034498,0.007475840703894694,0.005727841932740476,0.0014833141014807755,0.0009498146052161852,6.988085806369781e-05,0.0001087849979748199,0.00011040658442179956,8.065680163259866e-05,3.8270336252079475e-05,3.5750178694341416e-06,2.9433365186424345e-05,0.0,0.05607777744444445,0.06822222166666665
2025.0,2.0,7.0,18.7818,-156.1884,23.211944444444445,34.77584457397461,0.01470260415226221,0.013145449571311474,0.009188277646899223,0.0058562359772622585,0.0021015123929828405,0.0011291494593024254,0.0001219236000906676,0.00044403187348507345,0.00039288029074668884,0.0002680715697351843,0.0001572781038703397,5.735674130846746e-05,3.223853855160996e-05,7.0166111072467174e-06,21.05,40.94199999999999,21.974,0.009269614186551835,0.008808272373345163,0.006238268947021829,0.004456930793821812,0.0005071690926949183,0.00010178253675500552,6.821705028414726e-05,0.00018562688690139576,0.00012258609682540985,9.132184590500934e-05,3.950353401275272e-05,5.8638854167045305e-05,3.2055865976051823e-05,0.0,0.117844444,0.10386666455555556
2025.0,2.0,22.0,18.6857,-157.5049,23.143333333333334,29.181976318359375,0.014498240314424038,0.012737373821437359,0.008942363783717155,0.005950454622507095,0.002237768145278096,0.001219416968524456,0.0001537636126158759,0.0004512004379648715,0.0003929412050638348,0.0002710614644456655,0.00016750693612266332,6.564718933077529e-05,3.746991205844097e-05,9.504452464170754e-06,21.083333333333332,37.02711111111111,16.468,0.01029651922484239,0.00874840592344602,0.0062084911494619316,0.004857735708355904,0.0008733453642990855,0.0003156260483794742,6.904882482356495e-05,0.0008620640286358315,0.0007298698645162619,0.0006752247836416559,0.0005337682091054827,0.0005241788856220733,0.00034516551159846187,5.546026052509078e-07,0.10168888733333334,0.10351111055555555
2023.0,4.0,21.0,36.0187,24.945,10.295555555555556,24.171096801757812,0.00726369908079505,0.007577802985906601,0.0070508006028831005,0.005819400306791067,0.0026831214781850576,0.0015326166758313775,0.00015132153930608183,0.00022240034013520926,0.0002266210940433666,0.00020474023767746985,0.00015430284838657826,7.139018271118402e-05,4.23016790591646e-05,6.870137440273538e-06,9.583333333333334,25.962,39.32300000000001,0.007526736706495285,0.00739087231664194,0.007438453897419903,0.005767965792781777,0.00338532951556974,0.001353698472181956,6.655324250459671e-05,0.0001328465367287627,8.480741803181567e-05,7.946297319480571e-05,2.6288223983711244e-05,0.00015376441993867623,1.937800358025385e-05,0.0,0.1441444422222222,0.12905555266666666
2023.0,3.0,30.0,35.8215,25.7902,10.463055555555554,32.098045349121094,0.005909732077270746,0.005919390823692083,0.005587326362729073,0.004821663722395897,0.0024289360735565424,0.0014662208268418908,0.0001598603412276134,0.0001845661026891321,0.0001798971788957715,0.00016426680667791516,0.00012952832912560552,6.608643161598593e-05,4.160841854172759e-05,7.4564190981618594e-06,9.283333333333333,35.123999999999995,19.841,0.002100227400660515,0.0032330148646401036,0.003124841230197085,0.0036217175010177824,0.0011399487654368083,0.0007573786295122571,0.0001358788770933946,0.00010137906109359646,5.459918466283962e-05,6.603200137755018e-05,3.279631284218e-05,2.7067284875005726e-05,1.9775166782314816e-05,1.1764531822561683e-06,0.1139999958888889,0.1052666651111111
2023.0,3.0,31.0,35.7766,25.8045,10.490555555555554,31.690338134765625,0.005830549169331789,0.005879271775484085,0.005641155410557985,0.004790684208273888,0.002318525919690728,0.0013705459423363209,0.00014360409113578498,0.00018316089699510485,0.00017945352010428905,0.00016642398259136826,0.0001291800435865298,6.331707845674828e-05,3.9086982724256814e-05,6.591335022676503e-06,8.833333333333334,37.605999999999995,24.969999999999995,0.006886431326468785,0.0065954152184228105,0.006522950768056843,0.005177219087878863,0.002667308991981877,0.001429899957858854,0.00012635801815324358,5.807961636487827e-05,4.4501255402884754e-05,6.784384419386971e-05,2.9818068968513936e-05,2.690952301032053e-05,1.9535404679776284e-05,3.0236839411104468e-06,0.07226666566666667,0.05437777622222222
2023.0,3.0,26.0,35.8941,25.509,10.476666666666667,33.71754837036133,0.006018768530339003,0.005937222857028246,0.005468412768095732,0.004780648276209831,0.0024565882049500942,0.001470969058573246,0.00015629154222551733,0.0001893439912237227,0.00018184853252023458,0.00016204483108595014,0.00012948489165864885,6.773367204004899e-05,4.2535364627838135e-05,8.03011698735645e-06,9.383333333333333,36.333999999999996,26.892000000000003,0.002600009035733011,0.0035176629511018596,0.003362405165616009,0.0037850772755013574,0.0011866211684213744,0.0006691209144062466,0.0001115686156683498,0.00012882483135133032,6.910833015612536e-05,5.9621347101162425e-05,5.466256823203922e-05,2.943062326304494e-05,2.6416719719987152e-05,2.2337478926264567e-06,0.12428888544444444,0.10761110955555556
2023.0,3.0,27.0,35.8985,25.5815,10.501944444444444,33.350006103515625,0.006385880522429943,0.006264365743845701,0.0056562600657343864,0.004943423438817263,0.0025262136477977037,0.0014907628064975142,0.00014879465743433684,0.00019970997527707368,0.00019107088155578822,0.0001672106300247833,0.00013346174091566354,6.924451008671895e-05,4.303021341911517e-05,7.721213478362188e-06,8.933333333333334,38.62166666666666,17.31,0.00810358404285378,0.006858323131584459,0.00610576875300871,0.005264559139808019,0.002739193435344431,0.0014641365657250087,0.00012090445185701053,4.2003530704261154e-05,3.231064379731799e-05,3.3040883439237525e-05,2.7213347644211353e-05,1.8015603121833562e-05,2.0979595395580186e-05,2.0377822931537833e-06,0.043288888666666664,0.02917777744444444
2023.0,4.0,7.0,35.8671,25.7595,10.278055555555556,29.056095123291016,0.005757176782935858,0.005876427982002497,0.005694634281098843,0.004889707546681166,0.0024049135390669107,0.0014351316494867206,0.00014408351853489876,0.00018062200979329646,0.00017902035324368626,0.00016760692233219743,0.00013144784315954894,6.535924330819398e-05,4.059864659211598e-05,7.078924227243988e-06,9.083333333333334,33.35600000000001,0.494,0.004088035681181484,0.004665908351954486,0.0052313838257557815,0.004719954708384143,0.0023848729518552623,0.0012760283942851755,0.0001432735783358415,0.0002810161478055014,0.00041522582948635907,0.00032720860445564147,0.00021391151904791162,0.00023648449281374722,0.00017606763723164285,6.3571295483812535e-06,0.14951110944444446,0.1387111077777778
2023.0,4.0,29.0,35.7529,25.2356,10.280000000000001,21.297561645507812,0.007843458093702793,0.008590860292315483,0.008096257224678993,0.006428405176848173,0.0028037752490490675,0.0015880856662988663,0.00015800926485098898,0.0002427305153105408,0.00025929140974767506,0.00023733814305160195,0.00017272047989536077,7.68714671721682e-05,4.570927194436081e-05,7.660078154003713e-06,9.383333333333333,24.19088888888889,25.86,0.002781736043592294,0.0056633529667225145,0.0057655552712579565,0.005970947444438934,0.0015363644601570235,0.0008897653573917018,6.988085806369781e-05,3.7380791188585335e-05,5.106563922326562e-05,3.676006827482206e-05,3.961109256766845e-05,2.853638258199655e-05,2.1741572104263463e-05,0.0,0.09581110999999999,0.11534444344444444
2023.0,4.0,23.0,35.9117,24.9042,10.288333333333334,23.39173126220703,0.007898177951574326,0.008352410048246384,0.007749027572572231,0.006291450932621956,0.002829348435625434,0.0016111359000205994,0.0001626989833312109,0.00024121142632793635,0.000249319477006793,0.00022463491768576205,0.0001665116287767887,7.528815331170335e-05,4.4524098484544083e-05,7.000816822255729e-06,8.683333333333334,31.649,41.47844444444445,0.01431435677740309,0.012547796385155784,0.011424876956476105,0.008060162783496909,0.00378744811233547,0.0022848102574547133,7.394773678647148e-05,4.609526294654818e-05,4.068653308217825e-05,3.4411882784641055e-05,2.58368390906887e-05,2.2261890837979585e-05,1.829253769274593e-05,2.6136899805714146e-07,0.07661111,0.054222221333333334
2022.0,7.0,24.0,35.9922,24.5912,11.401388888888889,20.307518005371094,0.008068200200796127,0.008998682722449303,0.008137635886669159,0.0058420621789991856,0.0022931955754756927,0.0012549069942906499,0.00011892316251760349,0.0002467286540195346,0.0002688620879780501,0.0002361997903790325,0.00015528197400271893,6.178964395076036e-05,3.5171586205251515e-05,5.164358299225569e-06,9.116666666666667,23.652,3.499333333333334,0.0037261072753204238,0.005603081184542841,0.006346698281251722,0.00477361979169978,0.0012893455827401744,0.00036972455887330905,7.071252912282944e-05,0.00019091444497926758,0.00017376855705729518,0.00012930838992759473,7.605111055100315e-05,6.759387586468461e-05,4.449492852584691e-05,0.0,0.043622222,0.0312
2022.0,7.0,27.0,36.0717,24.6063,11.358055555555556,20.591094970703125,0.008566323667764664,0.009371325373649597,0.008338049985468388,0.005964760202914476,0.0023555895313620567,0.001289587002247572,0.00012268339924048632,0.0002632515679579228,0.0002808848221320659,0.00024264672538265586,0.00015901947335805744,6.422412843676284e-05,3.6810717574553564e-05,5.646413683280116e-06,9.45,21.189000000000004,30.179,0.004464080143305991,0.006517215994083219,0.006309165050172144,0.006348036436571015,0.0014176574639148181,0.001260803546756506,6.988085806369781e-05,0.00018764913928945106,9.968405892049919e-05,7.28279360153403e-05,3.61059195553731e-05,8.974913877844921e-06,2.4628631147827583e-05,0.0,0.1391666622222222,0.18108888555555558
2022.0,7.0,20.0,35.8508,24.8042,11.134722222222221,17.67652130126953,0.008171477355062962,0.009266580455005169,0.008439202792942524,0.006063471082597971,0.0023677172139286995,0.0012984471395611763,0.00012696550402324647,0.0002639677550178021,0.0002919780381489545,0.00025820572045631707,0.0001713027450023219,6.845525786047801e-05,3.935022323275916e-05,6.330910764518194e-06,9.2,21.889444444444443,8.719000000000001,0.0047285957261919975,0.006529546291049983,0.007020686390913195,0.005776849989261892,0.0017987658890585105,0.0008380627259612083,6.988085806369781e-05,0.00012351011804115285,9.553855887504797e-05,9.504508003294729e-05,5.746297574740047e-05,3.999851823881519e-05,3.6722613556639e-06,0.0,0.04783333222222222,0.08526666488888889
